S1,S2,S3,S4,S5,S6,S9,S10,S11,S12,S13,S14
49.62278,18.24026,4.56,62.08,26.01941,33.24348,46.02449851,21.47440311,14.3277358,50.96006428,19.01051687,28.58670517
40.91069,14.92306,3.98,51.64,19.50539,22.02961,43.41464561,19.9844652,16.16726971,41.39560623,17.12931143,18.87544556
32.95794,16.49668,4.3,77.4,21.5616,33.12397,46.59495635,20.5713938,18.47959656,43.98903034,18.24688593,22.3100579
28.82389,7.83495,11.286,51.28,18.25972,22.31351,43.71478862,18.51066714,15.82387449,41.39560623,17.12931143,22.30511121
27.00827,7.74412,10.659,47.32,15.56828,18.05122,42.69891518,15.8566069,15.12781558,41.57285821,16.42383418,19.47811407
28.57379,7.52655,11.742,54.16,15.20974,26.91665,46.84073368,17.8738975,14.49969153,44.29538387,18.24688593,22.3100579
25.47908,8.15389,3.043,44.44,9.19388,5.65188,41.28370101,14.94351269,14.82782192,38.67986435,16.28412349,16.29212556
18.80268,7.31674,8.379,42.92,7.60538,8.12394,32.27533305,14.26585002,16.50505416,31.53251095,15.60002269,9.595413564
15.51199,6.21339,7.125,35,12.0832,6.51997,27.39355368,11.94149456,14.09750205,25.83618334,12.41042343,8.111303816
15.8356,7.35342,9.405,40.095,22.55424,7.93484,35.51837797,12.81424204,17.29180247,30.91215018,17.80388647,14.63911626
17.95811,11.75706,15.048,21.28,19.70804,8.741185,31.30992592,12.61093102,16.15211168,30.27846873,16.40964011,13.94475129
19.12972,14.9735,38.22,20.58,17.96167,9.88646,31.91690785,13.85696572,17.72526214,27.62254909,15.66514507,10.28661798
19.39343,13.87298,29.44,19.04,9.86445,10.28086,34.79262513,14.62081874,19.52983015,23.81073072,11.62734652,9.536953702
20.30901,12.9446,24.58,18.2,9.62052,8.97294,31.73351313,14.20567439,31.77214661,16.93650854,11.45162976,9.375899525
20.78403,12.92276,30.59,16.1,10.05571,6.48775,24.92766155,13.92136315,26.72280996,15.18898045,10.96355551,7.611739721
19.69523,11.63206,32.032,15.68,9.83928,7.6767,23.93567578,13.43340203,29.08129081,15.30922935,10.79086364,8.739593019
18.86847,10.64629,25.802,13.58,11.41619,8.39154,23.65277535,11.40841003,24.22225851,12.98085657,9.959170113,7.472118235
18.39291,10.38531,25.536,13.44,9.22202,11.12717,23.20764619,11.40841003,20.95111715,13.56585628,9.959170113,7.342772678
19.12595,11.37672,23.278,14.42,10.29721,9.08383,23.49228015,12.93581591,22.52946459,15.08298616,10.62573062,8.314890559
20.93448,11.73105,28.728,15.12,15.55655,7.31937,23.49228015,12.75886115,20.88399645,15.91332674,10.71193337,7.652561276
22.88618,20.69092,30.72,17.92,13.39126,9.597,32.2174675,13.32977922,21.58602716,22.86836393,11.80003839,8.288867782
31.67148,24.70331,30.6,22.1009,20.13935,21.30092,35.04224312,14.58978516,21.12396054,31.47589613,16.46523112,10.80651549
33.77126,24.0084,24.5,36.05,17.5,22.75,39.33886595,16.27948625,21.70143914,36.95197232,15.21539134,15.74597995
33.52604,16.81461,3.66,45.88,9.8078,12.58612,36.88475487,16.38792119,19.49291572,41.0899729,14.4051639,17.57546902
33.45174,15.61874,3.9,50.2,10.6978,19.2994,35.33212136,15.23040652,19.16478532,43.00382346,14.79387744,17.52471808
30.77744,12.51731,3.12,56.16,10.97382,9.91965,32.44642447,14.0910497,20.33905997,34.46134353,17.20944876,11.58389739
23.79603,9.76221,2.54,45.72,10.49638,9.89051,32.12682122,11.22727915,17.47081159,30.89880208,12.54425603,8.226939282
20.64366,5.28313,6.27,39.6,9.38966,9.46845,28.7188602,10.55048902,15.91594224,24.38666506,10.8348872,8.942102408
18.5341,4.25173,5.472,34.56,12.56187,8.8878,21.17848689,8.418518568,14.20944925,24.81573011,9.995685233,9.20774976
19.71017,5.4359,5.985,37.8,8.46572,5.275,23.31987567,8.8159798,14.74325632,28.53167658,10.915743,10.66503387
19.32186,5.55419,1.7,26,8.92799,8.4908,24.54290733,8.033421467,13.31023555,24.34405368,9.995685233,10.26004738
18.90169,4.58953,5.871,37.08,12.01811,8.00985,24.76629609,8.957650777,14.47124519,25.79382731,11.06545225,10.88062434
19.75517,5.18129,6.726,28.674,12.03738,6.35919,26.35331543,10.67020529,16.27219877,25.56796531,12.70133134,11.28028742
21.22113,10.90128,12.573,17.78,18.04142,10.7763,27.93272195,11.84297128,15.78699439,29.56088204,13.15395261,11.58194731
23.84794,14.63876,37.96,20.44,21.44406,7.97925,30.49038275,14.69456203,18.20080475,27.32905691,16.45836189,12.02871257
29.94056,16.9855,29.01,23.66,23.80011,8.0526,37.85391569,17.67293274,28.42049868,32.0646116,18.71300186,11.73029189
33.85134,17.02751,46.55,24.5,30.66214,14.3828,38.508833,18.7709318,34.91157648,25.82859095,21.99096812,10.67313218
35.9651,19.71469,48.412,25.48,29.45487,12.5625,38.63755078,20.17644594,34.4430985,27.75419395,22.48473817,13.33870564
36.17981,16.52372,48.048,23.52,26.78407,10.85186,36.6543038,18.77610004,34.85724685,26.04691299,20.28209076,12.6926745
32.89048,18.16036,47.88,25.2,25.10806,8.11685,37.38939124,19.72092411,34.4430985,27.18577117,21.71774443,14.2899893
30.33093,15.26773,40.432,21.28,22.81938,6.08356,29.90732814,19.69864056,35.28170365,23.95354285,19.31187536,10.50845031
24.74218,15.74612,31.188,19.32,17.787,9.2738,30.1830711,18.27605996,28.8793755,22.91596398,15.81924674,11.06803459
25.20205,16.18734,38.836,20.44,19.7732,14.53458,31.04828381,19.31883093,35.28170365,23.83812377,16.7220135,11.10639701
32.28349,29.27994,42.96,25.06,15.7181,19.82148,38.39107817,22.88709324,34.84953807,28.27695237,17.84715403,13.94602372
42.42877,30.85747,37.8,27.3011,12.18863,20.88507,41.32143245,20.28440531,33.36124603,31.79491453,16.22368416,14.1294963
48.72545,28.81925,29.4,43.26,19.62395,22.71351,45.77930403,20.20001987,24.21721536,40.04668237,17.49525589,14.70544976
55.38191,22.04324,4.48,60.64,19.98292,29.66762,49.97077107,21.46574977,22.66342357,47.98722902,17.37125546,24.81863207
68.85931,20.02059,5.3,55.4,18.19604,17.55275,65.33751273,24.05208501,20.47702083,50.78749908,18.49682314,25.93289841
71.78827,17.44766,4.9,68.2,13.89551,20.46731,63.74124323,21.8623832,10.15813376,56.3906907,16.25385939,24.53787788
65.55915,17.35026,4.7,54.6,16.49638,24.89051,63.88582111,19.76151317,9.232788627,57.69888058,16.25385939,24.51579527
51.8546,6.4052,9.861,62.28,18.38966,27.46845,42.3648306,15.18378192,13.4929061,49.11360811,16.12763595,20.35665056
59.81897,9.71089,12.312,57.76,18.46572,25.275,60.54971606,15.05674019,13.13688284,50.39283747,14.46227701,23.66167232
50.61966,8.13041,3.4,42,13.92799,20.4908,51.13443442,16.85345846,16.95462267,40.94247452,15.67491366,23.20149777
52.31643,9.06083,11.856,74.88,12.01811,28.00985,51.45151356,12.76241343,16.46876596,51.78484108,13.64338891,27.72236823
50.81443,8.20088,12.084,76.32,13.02964,27.54796,51.95621298,18.5338862,16.51575036,54.3302088,13.64338891,29.02470407
50.61701,9.12105,11.628,49.572,12.03738,26.35919,51.95621298,21.11841893,15.09408385,50.12286751,13.35777869,31.2059482
43.74644,15.33864,19.107,27.02,18.04142,30.7763,49.05421382,24.88107779,19.47357258,41.20657758,15.76955501,26.72204384
41.65755,20.04119,52.26,28.14,21.44406,27.97925,46.39397991,26.33766085,35.29132393,41.09099496,16.05320235,26.12013274
41.26929,25.60685,43.66,35.56,23.80011,18.0526,49.05683403,24.86779449,35.61616594,36.52801589,21.71374725,23.09761521
34.25406,22.15298,41.712,32.48,30.66214,10.3828,43.52827281,22.95141354,37.54939798,35.4953079,19.76331507,15.61079444
29.01566,22.36141,32.934,27.86,19.45487,10.5625,39.1287109,20.31288895,33.19957261,27.02474205,18.7832629,13.38883656
24.62383,16.73367,27.762,23.38,16.78407,10.85186,33.89321524,18.91362659,34.85724685,21.65422237,20.28209076,11.22373734
20.72887,12.92488,33.25,17.5,15.10806,8.11685,22.74681097,15.70219857,30.28718386,19.38834493,15.10118794,7.141106681
21.21443,11.73873,31.122,16.38,12.81938,6.08356,23.69340792,13.82604614,32.0304713,16.86248473,13.38957158,7.0427815
25.03691,16.30706,36.16,22.4,20.787,9.92738,33.24698839,17.4198531,37.43507145,20.2318344,18.83228969,9.472618418
31.97674,18.81169,45.752,24.08,19.7732,14.53458,35.54267311,18.96081418,39.5621584,23.47529928,20.9603488,11.3971661
33.5895,29.75736,46.8,27.3,20.7181,19.82148,41.48104707,19.5669318,36.21306696,27.47324628,18.1818463,13.91355218
41.52634,34.24793,43,31.0568,14.18863,8.8507,45.33077223,22.58456058,37.70093134,36.01663965,19.04592355,14.05912889
45.8483,27.53467,29.12,42.848,19.62395,7.71351,46.51302837,20.19607987,27.72769425,38.52799012,18.82038249,14.51461574
50.13952,19.2223,4.2,55.6,19.98292,9.66762,48.0461688,19.15406085,20.05059851,44.42522869,18.6896665,21.55925525
58.30769,17.23045,4.78,66.04,18.19604,17.55275,60.41577206,19.89346764,13.81578243,53.77312967,16.25385939,24.29293546
63.54739,19.01992,4.96,49.28,18.89551,29.46731,66.98149436,21.59732993,16.01942904,53.28253921,17.21793978,26.86031947
72.82526,8.34545,11.172,70.56,20.76791,30.41809,65.5029185,10.65960708,10.11465885,55.17885388,16.19452506,28.62596007
40.76137,5.26937,8.379,42.92,15.30189,14.44747,39.61776197,12.29190054,10.33547199,38.7264546,15.05769255,12.23993515
41.13163,7.66093,10.089,43.011,16.60882,20.42002,47.74366975,12.88971624,14.52661242,41.97980126,15.30524931,20.70583866
40.34293,13.99212,17.127,24.22,19.07186,19.85941,48.81396969,14.68490747,15.25534353,38.55640318,15.52216804,20.37545665
43.31626,17.86762,47.84,25.76,19.01098,12.90536,52.46561371,15.77367037,26.15360596,39.47465611,14.80092927,21.80470029
42.78919,19.15014,46.84,27.44,10.49756,19.25163,49.76412493,17.59838765,27.72863653,34.68936095,15.96531543,21.19463056
44.26207,24.00493,45.17,34.3,17.35173,17.22564,48.00937815,23.12307113,39.03698678,34.4332837,20.06927723,15.53488532
49.57579,25.90128,44.638,24.02,17.42267,16.88364,46.37300077,24.24720277,39.12242965,26.06573959,20.232536,17.04003805
58.93957,24.49505,41.214,34.86,30.14547,15.2168,46.37934591,24.85265419,39.12242965,26.06573959,21.89993193,17.4955249
43.70075,22.32838,31.978,32.62,23.69809,17.13965,44.15340293,23.7293595,39.12242965,25.59059278,20.14191044,17.18641998
37.78535,19.63097,34.53,28.7,22.62083,9.66262,43.84175461,21.60276269,36.69264026,26.33174766,18.84043296,12.1100888
31.64076,17.47107,38.872,24.08,15.33536,8.30561,36.68936109,18.82328763,35.76096731,27.63266742,20.75485821,9.741714411
30.56476,17.30172,42.028,22.12,10.8094,9.87867,37.01251908,16.86551669,33.15430704,26.21751065,18.83228969,10.02710104
32.60075,26.82197,39.84,23.24,18.53851,5.60649,40.86681651,18.40647777,33.787271,28.37532199,15.96549173,10.69692708
37.38164,27.79389,34.8,25.1343,10.57282,7.92418,43.16607583,18.02915181,32.82568584,32.32564716,16.67241073,12.19497953
46.10312,26.30317,27.86,40.994,11.6989,17.88048,47.3909898,18.02017104,29.46870963,42.94133955,16.89719897,18.6590973
57.42871,19.1019,4.16,44.88,10.65695,25.94062,55.86576348,16.95087553,17.65322435,51.83261043,14.82635051,21.24818893
48.35284,12.28977,3.04,54.72,10.7117,20.8578,39.41747706,16.65090842,20.23802259,40.27223222,15.01273415,14.73937183
23.71881,7.34972,1.76,31.68,7.12551,11.41377,20.80409726,10.09174176,6.417708156,19.36836174,8.752668911,7.174980538
28.43271,12.47378,26.068,35.28,6.78323,7.21177,23.49042261,12.53030283,19.83317976,17.86447507,9.723296574,6.928939078
19.2731,9.02491,10.02,5.2,6.44294,6.23813,13.58469678,10.19764129,11.89183195,12.37636749,9.353834119,4.519035601
15.38599,7.15657,17.29,23.4,6.92552,7.7341,11.06815873,9.665439412,9.46089483,12.17909668,8.357401418,3.852264517
15.33411,8.78112,8.492,6.32,7.53344,6.766,10.62433543,9.081648905,14.82057274,9.365403399,8.183402234,4.147462682
16.30018,9.90965,16.498,26.28,9.70162,7.24787,14.5602153,9.524939672,18.25510192,12.27272744,9.443984365,4.147462682
19.12118,11.61235,23.408,31.68,11.72874,6.7528,18.78211636,10.06958068,18.59692718,18.65978356,9.443984365,5.122685031
21.99423,17.28049,24.48,36.72,8.15996,9.26904,20.51848832,11.21527458,17.74654287,23.17480852,10.14869838,6.55736616
32.69128,18.84463,24.4,29.646,9.49873,9.69846,24.52133653,16.72118184,17.80276726,25.43015083,11.47271013,8.818721781
42.57717,22.63059,23.1,33.99,9.84137,9.45807,38.87513099,17.53980308,18.62098828,38.12140067,12.37160921,16.47660606
58.07644,19.44244,4.26,70.29,13.67456,24.97282,50.9752102,18.87776569,16.64626924,57.00298019,14.6868584,30.47005266
68.93612,18.47874,4.98,62.17,16.21865,29.34411,59.71047593,20.12850748,11.49741408,53.87099569,15.70260845,34.07231878
80.35359,22.36999,5.82,56.03,16.30642,34.71233,81.3533119,22.39436927,9.115226698,54.71006215,16.53274904,36.95884719
60.94481,27.77435,45.92,40.88,19.45197,38.07387,70.52677915,23.74901024,36.71396326,37.63589219,17.10907512,47.32592943
39.45747,19.70868,57.13,27.58,17.99957,13.2598,44.23521313,16.24183152,16.59105969,40.80161324,15.2240165,21.67883414
29.23464,15.16522,37.772,19.88,12.18858,8.17096,36.47024592,15.24361074,27.43234825,23.12199265,12.98536073,9.166012473
22.7066,12.76764,27.398,14.42,13.93208,9.168,19.03006237,14.19167771,20.14648968,16.43781716,10.86933068,6.139789524
20.11593,9.93363,24.596,12.04,10.94574,5.91,16.82227379,10.32632515,18.88880208,13.16273525,9.511179203,4.630002469
19.23308,10.12085,23.142,12.18,8.37488,5.35074,17.56401237,12.0548943,19.75743622,14.29016297,9.511179203,5.107855693
17.72866,8.93918,22.61,11.9,9.78538,5.23071,16.67559813,11.64627496,19.75743622,13.96148254,9.511179203,4.922974635
17.38666,9.4294,18.758,11.62,9.05333,5.04239,18.1536685,10.95328028,19.68689641,12.77990585,9.066457974,4.922974635
16.58826,10.07822,21.28,11.2,10.21317,6.78956,15.76814202,10.95328028,15.73612246,14.50196471,9.108024457,5.049187607
20.00715,15.00383,22.08,12.88,12.5838,6.88885,21.25365862,11.54660033,16.0263332,16.05044141,9.381532321,5.830606668
27.53146,22.98092,23,16.6118,9.90578,5.03855,25.41559675,14.82229402,12.3682681,18.67508431,10.383977,7.458883833
43.67166,22.87102,22.96,33.784,8.39485,12.6445,43.00808222,18.02868077,13.47370153,34.71504644,12.16187266,15.88524035
59.47377,21.10337,4.26,40.29,11.92552,19.76326,57.00047368,18.35989958,12.02437774,48.86824143,14.75937208,19.70206982
68.84993,17.01939,4.62,76.23,10.41941,27.2557,60.73793605,19.771448,9.088899237,58.19531836,15.53162535,27.3281308
69.63029,19.19404,5.04,43.16,13.17983,32.11835,67.16999568,20.61738517,8.012885193,54.05548133,15.0165792,29.41898345
73.43819,18.19899,4.64,76.56,13.12219,38.31569,73.56618666,16.73916538,6.917060244,62.07563296,13.00881507,31.41696477
79.62346,9.20727,13.509,78.21,11.09239,35.39153,79.31336226,15.11090823,11.98500851,60.7832088,13.28536937,33.48643849
78.78497,8.5672,12.939,54.91,10.0748,32.61596,77.04196041,15.24125481,13.27039378,56.48648909,13.00881507,35.05964178
74.68113,8.55598,12.711,53.59,14.0669,36.83829,75.45066645,14.89012954,14.74924126,54.81996075,13.84153611,37.20848439
72.02624,7.24733,3.706,71.94,17.9687,33.64178,75.03708436,14.89012954,15.03960332,55.35165499,14.45146524,37.34918735
67.45131,26.67296,51.224,39.76,22.18097,49.65102,71.7981322,25.25544135,45.79166505,39.36962336,18.08369746,45.71070253
45.23514,14.11875,35.91,18.9,10.16661,23.01447,37.10837749,14.91379525,24.50045243,27.50565435,10.76656859,15.40903039
16.99429,9.41061,13.832,7.28,8.02448,12.08591,12.06816544,8.534498144,7.134712715,8.60230187,9.508955522,3.152781191
18.95178,10.49157,19.888,12.32,6.61463,14.72336,22.9324379,10.19670338,12.78645192,15.91566307,10.5805077,6.610621585
42.63379,17.40213,44.422,23.38,15.4285,18.92211,40.7949577,16.19905474,26.70737802,29.90774974,12.25950184,20.67125749
49.27401,30.60663,48.24,28.14,13.84291,20.1161,48.6374567,19.3312618,29.22452281,42.25778002,13.36443983,26.93826336
54.95923,28.45548,40.2,29.0345,13.48603,20.36166,51.72862111,19.20034241,25.83551489,43.53929125,13.10634067,27.90039706
69.63951,32.22957,33.32,49.028,20.00727,22.97083,67.68496353,19.99660955,26.53419108,48.64492681,14.10047722,34.4283618
47.32983,10.62652,2.1,34.65,13.25624,10.88468,30.81811683,11.08728773,10.7880447,23.35131166,10.31676107,10.30052039
23.18873,8.6736,1.84,30.36,12.58042,26.13968,22.9324379,10.89062438,8.479624058,18.80708872,9.022614786,9.083926009
31.26342,11.1121,2.56,42.24,9.11483,14.9815,33.0717776,16.28771486,19.29266919,27.33446287,10.17617846,14.09287434
39.92952,11.72389,3,49.5,13.21993,22.92433,39.13306754,18.17070927,22.43388724,29.01362037,13.77669092,19.33467771
30.03935,2.80588,4.503,26.07,9.01901,15.99476,24.3121529,10.12614504,8.191139569,19.61938933,8.907844363,10.09563551
28.94322,3.71098,5.472,31.68,10.15238,14.58539,30.11986888,11.22942365,9.969072379,26.25096806,9.526772524,12.98002152
29.00544,4.56781,5.757,33.33,8.67285,5.61416,30.11986888,11.42457589,7.474073569,26.21605952,9.084612868,18.04383729
28.66528,4.20555,1.717,33.33,8.24842,8.74602,25.26040018,14.13852324,7.103785267,24.86593655,8.866360395,16.99372762
26.81,5.58238,5.643,32.67,6.96508,12.83936,26.49105225,15.92192295,5.631106785,27.64266799,8.577565805,18.72198848
26.2988,4.06228,4.275,24.75,6.44677,6.36104,24.73997431,12.32195329,5.967809364,20.31510724,8.87575698,12.77401741
20.59943,3.85039,3.762,21.78,5.24285,8.38947,19.440023,11.77958947,5.380724847,15.43624538,8.321047018,10.38036352
22.69401,6.43055,6.93,9.8,6.15361,6.56541,19.440023,14.19914231,6.700348381,15.63351618,8.618346496,10.41955293
20.17966,8.02672,18.72,10.08,5.65601,5.91355,19.440023,12.03076465,7.58394383,15.63351618,8.618346496,9.315926081
24.03948,10.85168,29.29,14.14,12.6892,5.40533,27.16259925,12.65836881,10.76975703,21.45695128,9.224035105,8.907815008
28.07139,11.92114,32.452,17.08,13.98233,5.22406,33.85741404,16.77849722,18.81835322,24.05702426,11.57044361,10.92655478
32.02677,14.65201,34.314,18.06,15.83648,5.19663,38.12704102,14.10333135,23.4385176,27.38533071,13.13303059,11.59088434
31.02671,12.51495,33.462,16.38,12.35726,5.80146,32.41669246,12.1564531,23.29408613,22.60666694,11.30352107,11.13171796
29.59293,13.03501,34.048,17.92,10.64658,6.56063,34.28324381,13.54859238,24.40993799,26.67496719,11.45807375,12.1943019
30.24411,13.89184,34.58,18.2,10.47008,10.92901,33.74055269,12.64234654,19.37836046,25.67269776,10.33085825,14.45162169
29.18229,12.71958,27.572,17.08,13.227,5.41843,31.27826834,13.88307556,18.89838894,21.64296678,11.97320807,10.92972785
24.33725,12.81909,28.462,14.98,11.59145,9.854,30.11321884,9.821915023,16.9740878,19.71237106,10.47411912,8.386590296
27.15054,18.73317,26.4,15.4,9.75991,7.40262,29.80448197,9.644960256,18.54939194,23.57558637,10.55846561,10.92972785
31.94734,17.93658,23.8,17.1896,12.47172,6.88294,31.8749649,11.13308895,19.10621685,27.59670798,11.5442765,12.14477968
34.59628,18.40106,17.78,26.162,11.84843,7.3653,36.80541317,11.4565516,17.95555269,33.51435081,10.94228535,19.25487571
33.21935,11.20293,2.12,34.98,9.16142,8.77163,31.27921044,8.394694422,11.42035491,32.92596264,10.18533131,17.05465205
34.91691,9.88307,2.28,37.62,9.03817,7.90958,29.83606574,9.034457766,12.67645683,32.09613433,10.4336422,15.09270834
41.5959,8.8417,2.28,37.62,6.38627,5.15547,31.52864598,8.852533444,10.96710236,30.4239351,10.4336422,14.28854009
33.80477,9.76224,2.32,38.28,10.94509,9.71801,32.54107812,9.525884689,13.50353981,30.85292195,10.16692889,16.03909073
27.6513,5.51668,5.073,29.37,9.79716,6.43222,30.01078798,6.899323801,9.03359765,25.49940857,9.980250479,12.66243094
19.97816,4.43352,4.56,26.4,7.33886,6.11437,20.44435115,6.680060135,10.58006718,19.2757716,9.980250479,12.03499791
16.41959,3.85414,3.762,21.78,6.73147,5.68361,16.93046476,6.711760259,8.529129165,17.18379177,9.682951,11.86092589
14.93935,3.72495,1.003,19.47,6.99237,8.37821,17.03066298,5.855046792,6.496167615,15.91956688,9.467524695,10.16810659
13.23979,3.43815,2.85,16.5,7.14411,10.18881,13.64795198,5.667884504,5.461692878,12.7321326,8.803653826,9.494804298
14.56931,3.75462,3.021,17.49,8.92315,12.6482,14.72356413,5.898266338,6.5755447,13.25824953,8.857508826,9.716453635
18.15756,3.32634,3.99,23.1,4.2802,20.73427,24.60090622,5.226257296,7.757377992,17.71191988,9.980250479,13.90093644
21.42867,6.99456,6.93,9.8,7.24932,26.5138,25.5367141,5.183147224,7.757377992,18.35759017,9.97421757,9.000887827
16.50424,7.98775,18.2,9.8,9.05904,15.49478,21.01900104,7.475367423,8.834566301,14.06891565,9.980250479,7.167239976
19.84576,9.20032,24.36,11.76,11.77192,5.30117,22.60196052,10.37434286,12.41683817,15.03206831,9.894047725,6.340921957
16.84595,7.96933,21.014,11.06,12.76072,5.79421,16.14255416,10.5816784,12.28786115,14.01604515,10.75934632,5.623154533
15.57747,9.33751,19.95,10.5,12.8173,6.40852,13.52851777,10.49274219,19.11818026,11.3945875,9.42497645,4.865501596
14.29728,7.12506,17.446,8.54,10.5681,7.31111,11.74920682,9.184718384,12.86223281,10.71893757,8.870656302,4.097248012
11.48004,5.79321,11.704,6.16,7.8859,8.06894,8.506780875,7.595066636,9.041884256,7.268966203,6.315368542,2.503881051
9.65902,5.70586,7.714,4.06,8.5882,5.5921,4.450938992,4.67864981,2.744795789,4.464733781,5.68220259,1.982445896
10.81608,7.10085,10.17,6.3,9.32544,6.0497,6.047878739,8.026411797,4.345005636,7.054818094,6.506433709,3.474823059
12.17208,9.08848,11.704,6.16,8.08664,6.71446,6.047878739,8.026411797,4.345005636,6.633680343,5.582072189,3.092073572
14.13431,13.28107,12.48,7.28,7.21205,7.80758,7.363034551,9.028573908,5.276390852,7.984457709,7.500322526,3.892855856
22.89174,14.5945,15.8,11.4116,7.03189,6.58705,16.86203253,10.53647042,9.937322535,16.43611688,8.945181493,5.153891603
32.98317,16.68855,16.24,23.896,9.2283,11.94857,31.53755383,14.36204999,16.9975012,23.17288283,10.74231386,10.72035894
40.34784,16.74538,2.54,41.91,12.54368,18.4863,36.65446717,15.3198409,17.324285,26.21414954,11.8899206,12.35482409
46.44536,11.20184,2.72,44.88,11.09165,17.96875,38.89510049,15.22213351,15.1437445,29.23654922,11.0219813,18.67511471
44.12444,9.57096,2.48,40.92,5.64244,22.87907,39.22117142,13.67507402,14.81409114,29.01459431,11.77768001,21.44370609
34.03168,10.64291,2.58,42.57,8.09501,40.2383,40.48909762,13.12359938,14.13063994,30.83035528,11.70210115,23.8915342
24.15945,5.04078,5.016,29.04,8.87558,29.81101,32.47695638,8.665665013,6.450865682,21.90633998,9.938791001,13.07897615
17.68951,3.28014,4.389,25.41,8.12386,33.08335,24.84482403,8.112040225,6.802515777,14.86202785,9.938791001,10.35350395
16.38653,4.2921,3.933,22.77,9.15752,21.35404,23.18097251,7.74650225,7.555406724,13.76178597,9.160437749,9.040241332
15.91482,5.07733,1.309,25.41,5.60839,13.469,24.2902668,9.264677031,7.555406724,15.0988332,9.140270659,7.975803895
16.67253,3.42126,4.218,24.42,7.77841,7.63683,23.18097251,8.38936657,7.02602534,15.0988332,9.140270659,8.6332866
18.41124,4.2634,4.617,26.73,8.10333,5.4617,24.2902668,8.94181201,7.02602534,17.88417141,9.140270659,8.6332866
19.95357,5.08808,4.788,27.72,7.86728,25.80819,31.50019243,8.469183129,6.183309362,20.80122094,9.140270659,10.62093597
24.23573,8.75291,10.692,15.12,8.25588,40.64549,34.68710106,10.61350853,11.18308129,27.52442151,9.735004556,19.22294518
26.27194,13.70793,36.4,19.6,7.49745,45.27002,40.11448082,14.91361106,18.65935305,27.71471109,12.23646958,21.21713007
22.06319,10.51153,32.19,15.54,8.86756,17.21342,31.54644534,14.61510309,14.24755564,19.46043929,11.31482539,9.305763434
18.54926,9.92432,20.748,10.92,12.63204,6.92417,16.74525729,12.5406838,9.400412836,11.90645908,9.622471982,5.478114102
15.01845,8.19384,18.354,9.66,12.92597,7.6669,16.78770902,10.68239513,8.842851346,11.35802199,10.33137931,4.768257493
23.47161,12.50769,30.602,14.98,14.57885,8.20877,26.30204209,15.26106758,12.55337172,19.26000156,11.1758402,7.709750787
18.79833,6.97567,15.162,7.98,9.87686,6.18465,9.50312492,10.27355276,5.851780257,10.79813869,7.334848392,2.806449774
12.55851,4.82907,10.374,5.46,7.62512,7.14552,7.153135609,7.885613264,4.082763701,6.127053289,5.99076339,2.810203772
9.43266,4.06167,6.78,4.2,4.39266,6.9982,6.030170336,4.72915109,2.846506639,4.788399582,5.381888147,2.090099785
10.66453,5.009,10.64,5.6,6.17989,6.5545,7.386185617,7.837146449,4.446716486,6.127053289,5.557900723,2.556439994
13.13364,8.45481,10.56,6.16,5.13434,5.68671,8.029850179,8.876288525,4.446716486,6.609998895,6.099525226,3.190116218
18.51769,13.22194,13.6,9.8226,6.17924,5.52965,10.98319336,11.54029621,8.251648159,12.79710226,8.82325108,4.030853975
24.82207,13.37175,12.46,18.334,7.86728,10.84535,22.03718956,12.70319404,8.848996504,17.44279808,8.964366986,6.516570832
27.47983,10.5514,1.9,31.35,5.31538,16.35065,26.2417628,12.42738107,7.97691127,18.318659,9.12041031,8.054445742
24.53678,8.15611,1.82,9.03,4.55301,40.04399,33.99614055,9.325956844,5.833657358,19.64759743,8.829567241,11.60999265
24.08857,8.89867,2.1,34.65,6.3898,40.01669,34.51718654,12.15177294,6.841273176,22.18486877,10.14633495,15.26089336
24.49095,8.46621,2.02,33.33,8.75951,38.31831,34.51718654,10.98085569,6.316200856,22.84492187,8.829567241,14.64759872
22.12699,4.11856,5.244,30.36,8.59851,32.56009,33.99614055,9.325956844,6.089624008,20.30765053,8.849734331,11.22305648
19.03907,4.37899,4.617,26.73,9.09209,23.95528,25.06490995,9.425149074,6.22835609,17.92535858,8.849734331,10.23645393
17.03871,4.10068,4.617,6.73,6.00777,37.53336,32.70129853,7.393901934,5.873630688,19.75212534,8.849734331,12.79428295
16.35822,4.5021,1.547,30.03,7.95503,42.06719,35.5625127,8.328672661,5.87640721,26.17874269,9.715776174,19.46232441
19.17408,6.10058,6.27,26.3,5.1069,49.23193,38.87494501,10.43963933,6.299817476,25.77942972,10.12389281,19.41948539
21.63454,6.16161,5.985,34.65,6.48698,45.31108,38.30465558,10.43963933,6.564473812,26.36683403,10.16421133,19.17388119
9.18925,4.35231,7.684,4.76,5.41743,5.0508,7.015354748,5.651022726,2.429339782,5.073044221,5.081325477,2.085930531
11.93398,9.08692,10.906,5.74,6.36666,5.85099,8.620941152,7.673383015,3.299855181,5.798732017,5.014684889,4.059377947
13.23469,13.73223,13.92,8.12,8.33599,7.9224,11.31516545,8.338454671,4.44730967,9.821348634,7.01403814,6.820122037
18.91539,12.60431,15.6,11.2671,9.68085,11.11073,18.8326419,10.75008673,6.379114194,14.50058706,7.993318869,6.251742112
28.06866,15.05098,14,20.6,10.38257,12.42336,23.2552292,13.02420451,7.560186694,20.08483755,8.64175917,7.68920589
